,VarDb,VarQuery,cRMSE,combinations,ddP,ddP_abs,euclidian,manhattan,pearson,spearman,indexDdPStd,sumDdPStd,indexRMSSEStd,rankRMSSEStd,rankRMSSEMean,rankRMSSEMedian,indexPeaStd,rankPeaStd,indexEuclStd,rankEuclStd,indexManStd,rankManStd,indexSpeStd,indexSpeCum,rankSpeStd,indexSpeStdAUC,rankSpeStdAUC,indexddP_absStdAUC,rankddP_absStdAUC
1878,0.030824,0.020584,0.166252819525,"(0, 33)",-0.58,0.58,1.051760429,2.2,0.471794918014,0.7,97,0.0255554618042,97,0.330886255813,0.0,0.0,2053,0.616428378218,125,0.451398954222,180,0.495921383877,2379,,,2442,0.623270471113,1878,0.31479086798
795,0.05008,0.02608,0.167332005307,"(2, 1)",-0.21,0.21,5.0227482517,11.2,0.666301098016,0.3,99,0.0258615602702,99,0.328904241383,0.0,0.0,2350,0.617464017189,2077,0.63496106752,2130,0.639868196521,1813,,,1743,0.620243556758,795,0.122475307736
794,0.02608,0.05008,0.167332005307,"(1, 2)",0.21,0.21,5.0227482517,11.2,0.666301098016,0.3,98,0.0257133696235,98,0.329879906912,0.00212121212121,0.01,2351,0.617347932197,2076,0.635097180652,2131,0.639734290527,1812,,,1723,0.619410441649,794,0.122325499012
575,0.067144,0.014344,0.167809415707,"(29, 25)",0.15,0.15,6.6740392567,14.9,0.859184744774,0.8,100,0.0260074269471,100,0.327608756452,0.00148514851485,0.01,2615,0.618365604967,2451,0.626388048217,2468,0.626473181856,2554,,,2531,0.621006494359,575,0.0892010837004
574,0.014344,0.067144,0.167809415707,"(25, 29)",-0.15,0.15,6.6740392567,14.9,0.859184744774,0.8,101,0.0261443759462,101,0.326340373254,0.0,0.0,2614,0.618476869422,2450,0.626508488121,2469,0.626353627272,2553,,,2516,0.621027934575,574,0.0890588166137
922,0.057264,0.067144,0.167928556237,"(25, 23)",-0.25,0.25,3.26396997535,7.25,0.775776724263,0.7,102,0.0262745615426,102,0.325676192808,-0.00242718446602,-0.01,2491,0.623608053841,1344,0.632193931431,1472,0.640552702604,2418,,,2368,0.617280432385,922,0.142591402273
923,0.067144,0.057264,0.167928556237,"(23, 25)",0.25,0.25,3.26396997535,7.25,0.775776724263,0.7,103,0.026396764495,103,0.325041417479,0.0,0.0,2490,0.623713092087,1345,0.631995810357,1473,0.64036851246,2419,,,2367,0.617389286296,923,0.142751593042
12,0.061176,0.020584,0.169068033643,"(0, 6)",0.006,0.006,7.40210105308,16.53,0.749256026695,0.9,104,0.0265265460965,105,0.321961441498,0.0,0.0,2465,0.622589175482,2564,0.621979022225,2568,0.621572419332,2691,,,2651,0.616077500666,12,0.0034332174776
15,0.020584,0.061176,0.169068033643,"(6, 0)",-0.006,0.006,7.40210105308,16.53,0.749256026695,0.9,105,0.0266485295429,104,0.323490423162,-5.71428571428e-05,-0.006,2464,0.622715436782,2565,0.621857825476,2569,0.621451490354,2692,,,2650,0.616193677252,15,0.00406201920232
940,0.030824,0.02608,0.170481670569,"(2, 33)",-0.254,0.254,3.42902318452,7.62,0.490954159386,0.4,106,0.0267816460868,106,0.321384054858,-0.0023738317757,-0.006,2079,0.616996306559,1423,0.635178033965,1556,0.63799972131,1962,,,1925,0.620341886176,940,0.145436451274
938,0.02608,0.030824,0.170481670569,"(33, 2)",0.254,0.254,3.42902318452,7.62,0.490954159386,0.4,107,0.0269069700349,107,0.320833751803,0.0,0.0,2078,0.617119522098,1422,0.635365474731,1555,0.638171995359,1953,,,1952,0.620665085296,938,0.145118567413
1005,0.004096,0.012184,0.171277552528,"(52, 10)",0.272,0.272,9.82827553541,21.96,-0.924070756473,-0.9,109,0.0271559387342,109,0.320012386124,0.0,0.0,35,0.608162989849,2745,0.612468699796,2745,0.612468699796,76,2007.0,0.619917074521,71,0.558503870445,1005,0.155756066611
1004,0.012184,0.004096,0.171277552528,"(10, 52)",-0.272,0.272,9.82827553541,21.96,-0.924070756473,-0.9,108,0.0270351624981,108,0.320409847168,-0.00249541284404,-0.006,34,0.615024788616,2744,0.612558243035,2744,0.612558243035,75,1987.0,0.621092637524,73,0.553004205744,1004,0.155596922759
149,0.05008,0.030824,0.172116239792,"(33, 1)",0.044,0.044,1.64663292813,3.58,0.652591424773,0.9,111,0.0273974120267,111,0.317196761828,0.0,0.0,2327,0.616794030685,401,0.545697490597,529,0.579570563207,2671,,,2629,0.61709000022,149,0.0251915329691
147,0.030824,0.05008,0.172116239792,"(1, 33)",-0.044,0.044,1.64663292813,3.58,0.652591424773,0.9,110,0.0272802247369,110,0.318594754578,-0.000396396396396,-0.006,2326,0.616925871745,400,0.546373058571,528,0.580114942558,2672,,,2658,0.615835731857,147,0.0248400287244
112,0.014344,0.013096,0.173158886575,"(11, 29)",0.034,0.034,9.12243388576,20.38,-0.0928074072132,0.1,112,0.0275207025065,112,0.31580617123,0.000300884955752,0.006,1156,0.627100227847,2715,0.614108962138,2717,0.613916926499,1397,,,1461,0.616166324695,112,0.0183056086747
114,0.013096,0.014344,0.173158886575,"(29, 11)",-0.034,0.034,9.12243388576,20.38,-0.0928074072132,0.1,113,0.0276370747206,113,0.314434273387,0.0,0.0,1157,0.626830197676,2714,0.614221700568,2716,0.614029546504,1420,,,1527,0.622894207274,114,0.0186915344303
1758,0.030824,0.029696,0.174310068556,"(30, 33)",-0.536,0.536,0.745117440408,1.42,0.498037605312,0.3,115,0.0278777836095,114,0.316994771235,-0.00466086956522,-0.006,2096,0.616226490621,51,0.449838261532,57,0.456682640882,1721,,,1814,0.621761639656,1758,0.290972176777
1759,0.029696,0.030824,0.174310068556,"(33, 30)",0.536,0.536,0.745117440408,1.42,0.498037605312,0.3,114,0.0277608324517,115,0.319558531685,0.0,0.0,2097,0.616190792262,50,0.447859894608,56,0.455070607965,1720,,,1833,0.622463870796,1759,0.291170108044
1578,0.083896,0.125256,0.174539393834,"(26, 27)",0.464,0.464,4.21297994299,9.38,0.87155639829,0.8,116,0.0279909860885,116,0.321044021574,0.00396581196581,0.006,2626,0.618002314166,1770,0.639966320416,1851,0.643482184535,2529,,,2557,0.620273296812,1578,0.256835321362
1579,0.125256,0.083896,0.174539393834,"(27, 26)",-0.464,0.464,4.21297994299,9.38,0.87155639829,0.8,117,0.0280979478647,117,0.322546015637,0.0,0.0,2627,0.617951038142,1771,0.639880716875,1848,0.643900205057,2544,,,2507,0.62089813839,1579,0.257019420042
2431,0.054256,0.0414,0.174631039624,"(47, 40)",0.958,0.958,0.517687164222,0.98,0.687427692215,0.7,119,0.0282964251855,119,0.342925745121,0.0,0.0,2379,0.6197744724,21,0.34470224305,19,0.347803392738,2411,,,2379,0.618160532157,2431,0.449687691333
2430,0.0414,0.054256,0.174631039624,"(40, 47)",-0.958,0.958,0.517687164222,0.98,0.687427692215,0.7,118,0.0282000244972,118,0.332880119455,-0.00805042016807,-0.006,2378,0.619593350697,20,0.280523740815,18,0.276565080528,2410,,,2408,0.618613362495,2430,0.44936012575
1059,0.014344,0.012184,0.175157072366,"(52, 29)",0.29,0.29,0.835404093837,1.65,-0.157035291755,0.3,120,0.0283932237588,120,0.342513472724,0.00239669421488,0.006,1033,0.626451725214,68,0.429940359184,81,0.430157770262,1816,,,1703,0.621977211574,1059,0.164504217988
1058,0.012184,0.014344,0.175157072366,"(29, 52)",-0.29,0.29,0.835404093837,1.65,-0.157035291755,0.3,121,0.0284846601217,121,0.342124126645,0.0,0.0,1032,0.62668985691,69,0.428283617645,80,0.431588935206,1817,,,1704,0.621834530772,1058,0.164340202501
322,0.004096,0.041864,0.17613631085,"(18, 10)",-0.086,0.086,4.87714055569,10.87,0.570300791631,0.8,122,0.0285815722071,122,0.340818048278,-0.00069918699187,-0.006,2201,0.618117557725,2017,0.636986319989,2096,0.638494190213,2540,,,2510,0.621227732537,322,0.05240415406
323,0.041864,0.004096,0.17613631085,"(10, 18)",0.086,0.086,4.87714055569,10.87,0.570300791631,0.8,123,0.0286732184897,123,0.339529560687,0.0,0.0,2200,0.618255240428,2016,0.637141325829,2097,0.638344767304,2533,,,2535,0.620616238812,323,0.0525415767174
1546,0.013096,0.030824,0.177155299102,"(33, 11)",0.456,0.456,6.75560508023,15.08,0.311971669181,0.1,124,0.0287707171136,124,0.340599853341,0.003648,0.006,1827,0.618952531559,2467,0.626220271311,2474,0.625944206371,1494,,,1389,0.619258126189,1546,0.250882802776
1547,0.030824,0.013096,0.177155299102,"(11, 33)",-0.456,0.456,6.75560508023,15.08,0.311971669181,0.1,125,0.0288630248145,125,0.341688524272,0.0,0.0,1826,0.619029926949,2466,0.626279862391,2475,0.62588491151,1493,,,1384,0.618140501746,1547,0.25106957764
1340,0.027256,0.013096,0.177718879132,"(11, 45)",-0.384,0.384,1.30096118313,2.77,0.232043897798,-0.105409255339,126,0.0289562883744,127,0.342389854552,0.0,0.0,1701,0.625192245874,242,0.55032052458,322,0.604272854429,1016,,,1017,0.604224609872,1340,0.213248938215
1341,0.013096,0.027256,0.177718879132,"(45, 11)",0.384,0.384,1.30096118313,2.77,0.232043897798,-0.105409255339,127,0.0290446126234,126,0.34202876576,0.00302362204724,0.006,1700,0.625306637683,243,0.54974384497,323,0.603717823057,1017,,,1016,0.604401547067,1341,0.213427231881
442,0.02608,0.0414,0.178549712965,"(47, 2)",0.12,0.12,2.86773429732,6.35,0.541708983991,0.6,128,0.029136760944,128,0.341222521364,0.00093023255814,0.006,2160,0.616701080539,1147,0.622104778474,1280,0.639145871282,2214,,,2312,0.619326622353,442,0.0702197693983
443,0.0414,0.02608,0.178549712965,"(2, 47)",-0.12,0.12,2.86773429732,6.35,0.541708983991,0.6,129,0.0292240995072,129,0.340071757134,0.0,0.0,2161,0.61656384505,1146,0.622365812363,1281,0.6389053431,2216,,,2314,0.619248005699,443,0.0703719845977
758,0.083896,0.0414,0.179041894539,"(47, 27)",0.202,0.202,0.587026404858,1.28,0.791045512396,0.6,131,0.0293949415248,131,0.3384003367,0.0,0.0,2514,0.623684422092,25,0.32972669335,36,0.369831707131,2246,,,2247,0.618645415468,758,0.116941965268
760,0.0414,0.083896,0.179041894539,"(27, 47)",-0.202,0.202,0.587026404858,1.28,0.791045512396,0.6,130,0.0293118030066,130,0.339227192206,-0.00154198473282,-0.006,2515,0.623573475361,24,0.333722989319,37,0.366440919342,2247,,,2246,0.618768533178,760,0.117246409778
1205,0.0414,0.004096,0.179822134344,"(10, 47)",-0.338,0.338,6.15785677001,13.74,0.505295870573,0.6,132,0.0294814236748,132,0.33838778554,-0.00254135338346,-0.006,2107,0.615115215755,2373,0.626360600899,2384,0.625995389196,2211,,,2309,0.61952996283,1205,0.189471797873
1202,0.004096,0.0414,0.179822134344,"(47, 10)",0.338,0.338,6.15785677001,13.74,0.505295870573,0.6,133,0.0295634644247,133,0.338394365007,0.0,0.0,2106,0.615217081848,2372,0.62645412329,2385,0.625902461276,2212,,,2315,0.619154136608,1202,0.188955313726
765,0.013096,0.02608,0.179933320983,"(2, 11)",0.202,0.202,3.36038688249,7.46,0.183973720132,0.0,135,0.0297170933265,135,0.33678898962,0.0,0.0,1614,0.625013411985,1385,0.630235417203,1511,0.638101926641,1266,,,1331,0.620538206669,765,0.117997477514
764,0.02608,0.013096,0.179933320983,"(11, 2)",-0.202,0.202,3.36038688249,7.46,0.183973720132,0.0,134,0.0296423295128,134,0.337583369655,-0.0014962962963,-0.006,1615,0.624840217199,1384,0.630439515783,1510,0.638291876433,1265,,,1332,0.620329983125,764,0.117848194484
1693,0.067144,0.0414,0.180066654326,"(47, 25)",0.506,0.506,3.746985455,8.33,0.721879997799,0.7,137,0.0298574599379,136,0.338310692993,0.00369343065693,0.006,2420,0.625710988655,1576,0.637312756464,1696,0.637332969152,2461,,,2389,0.617774117376,1693,0.278323383044
1692,0.0414,0.067144,0.180066654326,"(25, 47)",-0.506,0.506,3.746985455,8.33,0.721879997799,0.7,136,0.0297891773543,137,0.339843527507,0.0,0.0,2421,0.625666323588,1577,0.637238190978,1697,0.637263658585,2465,,,2385,0.617652286272,1692,0.278133671994
1303,0.042136,0.041864,0.180930926046,"(18, 22)",-0.372,0.372,0.779551152908,1.49,0.610288913813,0.6,138,0.0299300144487,138,0.340075197267,-0.00267625899281,-0.006,2259,0.616025588481,57,0.453342680769,62,0.457743454672,2185,,,2283,0.620226239696,1303,0.206629748005
1302,0.041864,0.042136,0.180930926046,"(22, 18)",0.372,0.372,0.779551152908,1.49,0.610288913813,0.6,139,0.0299988192064,139,0.34032429912,0.0,0.0,2258,0.616112188443,56,0.454593016566,63,0.456565165119,2186,,,2267,0.618253020508,1302,0.206451772712
481,0.043816,0.02608,0.18170305446,"(2, 4)",0.128,0.128,5.36408426481,11.96,0.545494981187,0.0512989176043,140,0.0300710149704,140,0.339285396314,0.00090780141844,0.006,2167,0.616035752185,2173,0.635773506968,2220,0.635185830645,1356,,,1339,0.619646968978,481,0.0759503004127
476,0.02608,0.043816,0.18170305446,"(4, 2)",-0.128,0.128,5.36408426481,11.96,0.545494981187,0.0512989176043,141,0.0301395377382,141,0.338260421386,0.0,0.0,2166,0.616171738012,2172,0.635913848465,2221,0.635048691585,1365,,,1347,0.618090109697,476,0.0752137088288
1571,0.027256,0.029696,0.183259379023,"(30, 45)",-0.464,0.464,6.15390120168,13.73,0.410687524793,0.527046276695,142,0.0302185759134,142,0.339286029811,-0.00324475524476,-0.006,1938,0.620060747064,2369,0.626665856899,2380,0.626410062492,2145,,,2138,0.622780258046,1571,0.255537680903
1572,0.029696,0.027256,0.183259379023,"(45, 30)",0.464,0.464,6.15390120168,13.73,0.410687524793,0.527046276695,143,0.0302937824321,143,0.340325089681,0.0,0.0,1939,0.619990468833,2368,0.626725576076,2381,0.6263507466,2144,,,2139,0.622715554392,1572,0.255724023718
815,0.041144,0.029696,0.183368481479,"(30, 3)",-0.216,0.216,1.93563942923,4.23,0.532350252579,0.564288093647,144,0.0303662850399,144,0.339620297457,-0.00148965517241,-0.006,2144,0.617245217013,575,0.564996705988,755,0.600057281216,2158,,,2160,0.62092982074,815,0.125477480207
814,0.029696,0.041144,0.183368481479,"(3, 30)",0.216,0.216,1.93563942923,4.23,0.532350252579,0.564288093647,145,0.0304352278414,145,0.338930226787,0.0,0.0,2145,0.617119010607,574,0.565415920569,754,0.600403010573,2154,,,2166,0.620616761441,814,0.125325973754
1344,0.02608,0.067144,0.184021737846,"(25, 2)",-0.386,0.386,0.976422039899,1.98,0.70926168263,0.9,146,0.030506447619,146,0.339262329237,-0.00262585034014,-0.006,2413,0.625530763199,104,0.451998661929,121,0.456508632062,2616,,,2673,0.615214856553,1344,0.21396689669
1345,0.067144,0.02608,0.184021737846,"(2, 25)",0.386,0.386,0.976422039899,1.98,0.70926168263,0.9,147,0.0305742066559,147,0.339609791983,0.0,0.0,2412,0.625610998569,105,0.451435947942,120,0.457034897741,2628,,,2661,0.615616893348,1345,0.214146205489
1790,0.014344,0.08924,0.184238975247,"(5, 29)",0.546,0.546,4.49997777772,10.02,0.973226324909,0.9,148,0.0306404963173,149,0.343179098043,0.0,0.0,2739,0.612945903235,1878,0.637971167791,1969,0.640507394046,2677,,,2614,0.61794824999,1790,0.297304726249
1791,0.08924,0.014344,0.184238975247,"(29, 5)",-0.546,0.546,4.49997777772,10.02,0.973226324909,0.9,149,0.0307035335873,148,0.341391420744,-0.0036644295302,-0.006,2738,0.612968977355,1879,0.637925837749,1968,0.640551789095,2678,,,2613,0.617973991651,1791,0.297501643153
713,0.0414,0.08924,0.1850405361,"(5, 47)",0.19,0.19,1.59740414423,3.45,0.792988860971,0.6,150,0.0307701700478,150,0.342387845292,0.0012582781457,0.006,2518,0.623297929341,380,0.548779005593,492,0.578372471309,2188,,,2265,0.618268239632,713,0.109966279527
712,0.08924,0.0414,0.1850405361,"(47, 5)",-0.19,0.19,1.59740414423,3.45,0.792988860971,0.6,151,0.030833597003,151,0.341609811273,0.0,0.0,2519,0.623185745196,381,0.54814667277,493,0.577850140975,2194,,,2253,0.618425268531,712,0.109812752582
2004,0.203104,0.324336,0.186397424875,"(36, 20)",-0.636,0.636,5.88668837293,13.13,0.959825368505,0.9,153,0.0309736643604,153,0.347037330976,0.0,0.0,2731,0.613133339452,2297,0.630673553765,2334,0.62828564637,2634,,,2706,0.615025398241,2004,0.340410594278
2005,0.324336,0.203104,0.186397424875,"(20, 36)",0.636,0.636,5.88668837293,13.13,0.959825368505,0.9,152,0.0309052855488,152,0.344326910284,0.0041568627451,0.006,2730,0.613124766031,2296,0.630671164318,2335,0.628289028027,2635,,,2708,0.61492023233,2005,0.340622004501
639,0.041864,0.057264,0.186697616482,"(23, 18)",0.168,0.168,0.902828887442,1.79,0.65634263661,0.5,155,0.0311058861754,155,0.345329868312,0.0,0.0,2330,0.616416834812,86,0.453830942069,96,0.458385299495,2068,,,2127,0.622872005764,639,0.0984817876564
638,0.057264,0.041864,0.186697616482,"(18, 23)",-0.168,0.168,0.902828887442,1.79,0.65634263661,0.5,154,0.0310413446683,154,0.346177447595,-0.00108387096774,-0.006,2331,0.616294479188,87,0.451604311921,97,0.456359507406,2067,,,2128,0.622736343457,638,0.0983341356774
403,0.004096,0.020584,0.186697616482,"(0, 10)",-0.108,0.108,7.70785962508,17.21,-0.554117979611,-0.5,156,0.031167405735,156,0.344335543165,-0.000687898089172,-0.006,465,0.593175045997,2588,0.6203695193,2616,0.619425682063,455,,,527,0.621495382654,403,0.0642827910698
402,0.020584,0.004096,0.186697616482,"(10, 0)",0.108,0.108,7.70785962508,17.21,-0.554117979611,-0.5,157,0.0312260149067,157,0.343352348824,0.0,0.0,464,0.593791359245,2589,0.620253377046,2617,0.619310967823,505,,,504,0.60986619605,402,0.0641366998734
175,0.057264,0.083896,0.187893586905,"(27, 23)",0.054,0.054,0.423556371691,0.74,0.763614234594,0.6,158,0.0312913365412,159,0.341253058594,0.0,0.0,2476,0.622312369987,7,0.204151904228,5,0.234361544058,2267,,,2186,0.619960710433,175,0.0298907100192
174,0.083896,0.057264,0.187893586905,"(23, 27)",-0.054,0.054,0.423556371691,0.74,0.763614234594,0.6,159,0.0313536844229,158,0.342297542975,-0.000339622641509,-0.006,2477,0.62218773589,6,0.217154135045,4,0.255363583935,2314,,,2214,0.620173207734,174,0.0296951498823
770,0.041144,0.091576,0.188,"(19, 3)",0.204,0.204,1.32936074863,2.82,0.79319112172,0.872081599272,161,0.0314715340336,161,0.339896643695,0.0,0.0,2521,0.622965085077,253,0.547759559874,343,0.593369193673,2597,,,2580,0.61958550818,770,0.118755730415
775,0.091576,0.041144,0.188,"(3, 19)",-0.204,0.204,1.32936074863,2.82,0.79319112172,0.872081599272,160,0.0314140023809,160,0.340568956868,-0.00126708074534,-0.006,2520,0.623075375886,252,0.548690555893,342,0.594131138332,2596,,,2581,0.619478544279,775,0.119500075486
1164,0.02608,0.020584,0.188106352896,"(0, 2)",-0.326,0.326,4.41173435284,9.82,0.243422334902,0.1,163,0.0315802384555,163,0.33973059628,0.0,0.0,1719,0.623579707145,1837,0.638477957556,1913,0.641264219626,1458,,,1393,0.61896437564,1164,0.182446532296
1165,0.020584,0.02608,0.188106352896,"(2, 0)",0.326,0.326,4.41173435284,9.82,0.243422334902,0.1,162,0.0315271932538,162,0.339807235143,0.002,0.006,1718,0.623711470905,1836,0.638606397343,1912,0.641388475416,1455,,,1392,0.61912481594,1165,0.182618217544
1221,0.030824,0.036856,0.189694491222,"(43, 33)",-0.346,0.346,2.17935770354,4.78,0.470192681297,0.564288093647,165,0.0317026840464,165,0.339806819677,0.0,0.0,2049,0.616578170227,735,0.574362103631,902,0.616235446569,2153,,,2165,0.620742694926,1221,0.192246738622
1220,0.036856,0.030824,0.189694491222,"(33, 43)",0.346,0.346,2.17935770354,4.78,0.470192681297,0.564288093647,164,0.0316428436576,164,0.339762470046,0.00209696969697,0.006,2048,0.616681217129,734,0.574610788263,903,0.616002133372,2161,,,2156,0.621383268974,1220,0.192070169475
586,0.083896,0.014344,0.190220924191,"(29, 27)",-0.154,0.154,3.39427459113,7.53,0.894433417906,0.9,167,0.0318223390823,167,0.338195773114,0.0,0.0,2653,0.617099640935,1410,0.636392924277,1530,0.638579696727,2683,,,2625,0.617402803016,586,0.0907608910774
588,0.014344,0.083896,0.190220924191,"(27, 29)",0.154,0.154,3.39427459113,7.53,0.894433417906,0.9,166,0.0317638538256,166,0.338996175663,0.000922155688623,0.006,2652,0.617208687795,1411,0.636180742932,1531,0.638383381705,2688,,,2654,0.61574368538,588,0.0910499754108
1459,0.0414,0.041864,0.190220924191,"(18, 47)",-0.424,0.424,1.35214644177,2.87,0.565439217846,0.5,168,0.0318782325092,168,0.338758123872,-0.00250887573964,-0.006,2197,0.61743791265,261,0.552717340071,361,0.592563678188,2089,,,2052,0.62107592365,1459,0.234705294662
1458,0.041864,0.0414,0.190220924191,"(47, 18)",0.424,0.424,1.35214644177,2.87,0.565439217846,0.5,169,0.031931622916,169,0.3393313841,0.0,0.0,2196,0.617512132333,260,0.553150527908,360,0.592962901694,2090,,,2051,0.621156761928,1458,0.234522981042
823,0.004096,0.02608,0.191666376811,"(2, 10)",0.218,0.218,3.3325815819,7.39,-0.317351149833,-0.2,171,0.0320522535954,170,0.338745795441,0.00127485380117,0.006,793,0.627593661159,1375,0.632411382706,1498,0.639997275415,978,,,937,0.608338773036,823,0.126692656165
820,0.02608,0.004096,0.191666376811,"(10, 2)",-0.218,0.218,3.3325815819,7.39,-0.317351149833,-0.2,170,0.0319932475696,171,0.338170797634,0.0,0.0,792,0.627941467693,1374,0.632613971873,1499,0.639808683905,991,,,942,0.609846695388,820,0.126237687932
1602,0.004096,0.030824,0.193018133863,"(33, 10)",0.472,0.472,6.72653699908,15.01,-0.103948534477,-0.4,172,0.0321187602669,172,0.339085204488,0.00272832369942,0.006,1133,0.628564518962,2463,0.626096469373,2470,0.626298826511,641,,,611,0.617183910273,1602,0.261249663708
1603,0.030824,0.004096,0.193018133863,"(10, 33)",-0.472,0.472,6.72653699908,15.01,-0.103948534477,-0.4,173,0.032182555333,173,0.340008451551,0.0,0.0,1132,0.628685345259,2462,0.626151302914,2471,0.626244123538,639,,,609,0.617896772997,1603,0.261434151291
